date,t2m_C_mean,rh2m_pct_mean,wind10m_ms_mean,rain_mm_day
9/21/2020,22.19,78.77,2.16,2.4524999
9/22/2020,22.56,81.26,3.96,33.918
9/23/2020,21.23,87.68,6.33,10.0455
9/24/2020,21.03,86.26,9.4,1.426833
9/25/2020,21.11,90.5,6.58,0.63983333
9/26/2020,20.42,89.65,3.8,7.7990003
9/27/2020,19.77,87.9,2.45,0.26666662
9/28/2020,20.58,76.49,3.91,0
9/29/2020,18.99,78.11,4.89,1.1513333
9/30/2020,18.92,78.14,3.76,20.801666
10/1/2020,18.86,87.23,2.41,1.5826665
10/2/2020,20.13,79.26,2.24,0.000333333
10/3/2020,20.68,74.88,1.71,2.1783333
10/4/2020,21.93,74,1.94,2.394667
10/5/2020,22.44,83.25,3.78,0.76433337
10/6/2020,18.63,72.8,4.13,0
10/7/2020,18.62,77.01,4.76,15.988332
10/8/2020,16.08,91.38,6.19,62.187496
10/9/2020,17.52,93.29,5.73,57.91117
10/10/2020,19.04,95.67,6.67,41.570995
10/11/2020,20.14,89.43,6.71,0.006333333
10/12/2020,21.06,90.87,3.64,0
10/13/2020,20.55,86.95,3.14,0.0065
10/14/2020,19.6,80.79,3.83,0.018333333
10/15/2020,16.31,89.39,5.73,0.42533332
10/16/2020,15.2,79.5,5.34,7.8296657
10/17/2020,13.33,90.71,5.19,11.130167
10/18/2020,14.6,85.38,3.86,2.635
10/19/2020,15.09,78.54,2.95,23.756334
10/20/2020,14.72,82.87,4.12,0.49100003
10/21/2020,15.84,79.53,4.29,1.2059999
10/22/2020,17.12,85.62,2.49,3.1665
10/23/2020,18.83,93.89,2.86,2.7656665
10/24/2020,15.78,73.59,3.95,0
10/25/2020,14.56,68.91,2.87,0.29549998
10/26/2020,16.07,68.4,2.25,0.004333333
10/27/2020,15.05,82.63,3.84,0.2255
10/28/2020,15.51,81.08,2.63,1.2348332
10/29/2020,15.56,74.82,4.05,0.11850001
10/30/2020,13.39,73.93,5.04,0.0005
10/31/2020,12,75.84,4.31,0.000333333
11/1/2020,14.77,79.35,2.45,0.75316674
11/2/2020,18.19,86.8,3.75,9.645333
11/3/2020,15.74,82.01,3.3,0.0025
11/4/2020,12.67,64.23,3.3,0.015666667
11/5/2020,13.66,66.85,2.75,0.036999993
11/6/2020,13.53,81.97,2.51,3.601333
11/7/2020,17.21,87.95,4.24,3.4193332
11/8/2020,18.24,83.76,2.62,0.09533333
11/9/2020,12.76,66.76,4.4,0.070833325
11/10/2020,10.55,73.09,3.54,0.052166663
11/11/2020,10.34,72.89,4.69,0.063499995
11/12/2020,10.08,82.42,3.52,0.051833335
11/13/2020,13.27,78.81,2.2,0.013666665
11/14/2020,12.64,76.38,3.95,0.000666667
11/15/2020,12.53,81.04,3.44,0.0385
11/16/2020,16.05,80.89,3.12,0
11/17/2020,13.85,78.44,3.67,0.028166668
11/18/2020,15.34,84.97,2.4,0.15
11/19/2020,19,88.08,5.04,1.2243333
11/20/2020,20.74,87.8,7.31,1.5781668
11/21/2020,13.97,71.88,5.54,0.0025
11/22/2020,14.34,80.48,4.15,0.48166662
11/23/2020,14.91,78.39,4.9,0.012666667
11/24/2020,10.82,77.45,4.39,0.15033334
11/25/2020,10.28,92.4,5.12,0.042666666
11/26/2020,12.21,79.96,2.51,0.36633337
11/27/2020,10.73,86.98,4.04,0.099
11/28/2020,11.04,77.2,5.52,0.5818333
11/29/2020,9.14,71.87,2.58,0.036499996
11/30/2020,9.15,80.76,2.57,0.001
12/1/2020,9.06,82.07,3.71,0.13949998
12/2/2020,8.32,89.31,5.14,0.78216666
12/3/2020,9.17,85.47,3.11,0.13499999
12/4/2020,7.53,77.24,4.23,0.49499997
12/5/2020,6.78,94.3,4.12,0.08983334
12/6/2020,8.58,81.23,2.74,0.054499995
12/7/2020,10.15,77.22,1.83,0.107
12/8/2020,9.83,81.08,3.81,0.25666663
12/9/2020,7.97,80.09,3.51,0.14866665
12/10/2020,8.43,85.5,2.92,0.076
12/11/2020,9.43,83.41,2.13,0.3533333
12/12/2020,10.12,84.74,2.92,0.3135
12/13/2020,9.44,77.38,2.84,0.35849997
12/14/2020,7.58,73.03,5.18,0.6829999
12/15/2020,5.07,69.21,3.15,0
12/16/2020,4.32,68.55,3.3,0.008
12/17/2020,3.66,66.54,4.34,0.004666666
12/18/2020,5.76,67.97,2.87,0.015333333
12/19/2020,4.88,74.11,4.61,
12/20/2020,3.18,69.46,4.68,0
12/21/2020,4.14,68.77,3.19,
12/22/2020,5.32,73.93,2.42,
12/23/2020,6.71,73.36,3.19,
12/24/2020,9.78,74.61,5.2,
12/25/2020,7.64,74.92,3.46,
12/26/2020,5.95,67.83,2.34,
12/27/2020,6.85,70.62,2.34,1.6319999
12/28/2020,7.01,85.77,2.3,0.14033334
12/29/2020,9.04,85.07,2.85,3.465833
12/30/2020,10.76,79.32,6.7,2.9453337
12/31/2020,2.61,56.91,4.54,0.03833333
1/1/2021,3.86,66.41,4.07,0
1/2/2021,4.29,72.84,3.25,0.0045
1/3/2021,3.15,69.38,2.44,0.08566668
1/4/2021,5.97,63.79,2.11,0.19899997
1/5/2021,5.29,78.14,2.01,0.77983326
1/6/2021,4.97,78.9,3.44,0.29550007
1/7/2021,5.48,63.84,6.97,0.002833333
1/8/2021,2,64.68,4.13,0.035
1/9/2021,2.4,65.07,4.41,0.07333333
1/10/2021,2.22,63.31,2.95,0.005833333
1/11/2021,2.19,72.14,3.62,0.48016664
1/12/2021,3.11,87.77,2.91,3.8088334
1/13/2021,5.43,70.34,2.3,0.084166676
1/14/2021,6.56,75.9,3.41,0.028833333
1/15/2021,6.54,87.38,3.93,0.016166667
1/16/2021,9.26,84.76,5.02,0.5583334
1/17/2021,4.49,78.07,3.03,0.19699998
1/18/2021,3.95,75.23,3.84,0.019
1/19/2021,3.4,62.96,7.41,0.001166667
1/20/2021,2.71,60.56,3.52,0.22566663
1/21/2021,4.99,70.25,1.9,0.126
1/22/2021,7.94,75.54,2.53,1.9718331
1/23/2021,6.25,93.32,7.03,16.594332
1/24/2021,5.66,96.78,7.43,7.5313334
1/25/2021,6.6,80.69,4.56,0
1/26/2021,7.72,84.44,2.73,3.0926666
1/27/2021,10.5,86.93,5.15,1.9626666
1/28/2021,5.27,83.26,5.73,3.3493338
1/29/2021,5,68.57,5.6,0.048166666
1/30/2021,2.85,61.27,4.25,0.021333333
1/31/2021,4.61,70.1,4.7,0.04883333
2/1/2021,6.82,77.38,3.92,9.3195
2/2/2021,10.96,79.8,5.87,0.3696667
2/3/2021,4.98,66.06,3.05,0
2/4/2021,4.97,68.7,5.4,0.001
2/5/2021,5.63,69.99,2.76,1.1418334
2/6/2021,8.36,72.23,2.29,0.010666667
2/7/2021,8.19,74.37,3.57,0.042166665
2/8/2021,4.31,70.55,4.68,0.0055
2/9/2021,2.56,63.86,4.63,0
2/10/2021,4.98,68.43,2.75,0.033
2/11/2021,6.07,69.6,4.95,0.06083333
2/12/2021,6.39,76.91,3.05,1.2499998
2/13/2021,8.63,79.64,2.85,0.003
2/14/2021,11.18,81.81,4.19,4.1523333
2/15/2021,13.22,86.25,7.27,53.369827
2/16/2021,8.78,58.31,6.87,0.42366666
2/17/2021,6.05,59.62,8.28,0.18283336
2/18/2021,3.33,61.84,4.37,0.001
2/19/2021,5.01,69.41,4,0.010666667
2/20/2021,8.98,73.96,6.59,0.0015
2/21/2021,12.84,75.1,4.02,0.0815
2/22/2021,13.03,74.79,4.66,0
2/23/2021,9.16,68.24,6.84,0.6001667
2/24/2021,4.52,64.04,5.46,0.007833334
2/25/2021,4.98,66.84,3.28,0.904
2/26/2021,7.12,75.33,4.19,3.0178332
2/27/2021,3.88,63,7.02,0.000833333
2/28/2021,5.72,75.56,2.72,0.115499996
3/1/2021,11.66,80.01,3.94,0.56283337
3/2/2021,13.95,84.21,9.23,8.302
3/3/2021,5.82,64.27,6.5,0.11666666
3/4/2021,8.76,74.49,2.67,2.3055
3/5/2021,11.87,79.42,1.9,7.0114994
3/6/2021,11.46,80.8,4.55,1.3030001
3/7/2021,6.51,68.65,5.28,1.3888334
3/8/2021,6.48,88.63,4.11,15.4939995
3/9/2021,8.79,84.53,3.49,0.189
3/10/2021,9.87,69.79,5.99,0.001
3/11/2021,8.26,69.23,3.19,0.42816666
3/12/2021,11.93,88.49,2.41,33.426
3/13/2021,12.31,91.17,5.64,22.425833
3/14/2021,10.25,62.88,7.22,0.19749999
3/15/2021,9.92,68.07,4.13,0.094
3/16/2021,13.77,72.74,5.77,0.0735
3/17/2021,11.09,65.42,4.66,0.11633333
3/18/2021,10.1,69.65,3.13,0.4646667
3/19/2021,10.36,75.49,4.55,0
3/20/2021,13.51,79.13,3.33,3.8935003
3/21/2021,17.24,91,8.96,13.259668
3/22/2021,11.67,66.53,5.34,0.54933333
3/23/2021,9.03,66.55,2.86,0.006166666
3/24/2021,12.48,74.44,5.08,0.027833333
3/25/2021,13.07,86.81,3.84,11.601833
3/26/2021,12.04,69.01,3.85,0.001166667
3/27/2021,11.53,71.8,3.3,1.9505
3/28/2021,15.99,83.2,7.18,39.830162
3/29/2021,17.94,84.49,5.11,0.014166667
3/30/2021,16.36,84.86,3.07,1.2964998
3/31/2021,14.99,71.3,3.97,0
4/1/2021,14.88,74.36,3.44,0.006666666
4/2/2021,14.63,74.52,4.56,0.023166666
4/3/2021,15.04,75.02,2.97,0.32983333
4/4/2021,17.15,83.45,5.66,31.074667
4/5/2021,14.23,82.72,6.57,0.055666666
4/6/2021,10.26,73.74,5.59,0.40383336
4/7/2021,11.9,72.96,2.74,0.3503333
4/8/2021,11.79,73.39,3.44,0.4588333
4/9/2021,11.07,63.32,4.95,0.024166666
4/10/2021,9.28,62.98,4.59,0.17566665
4/11/2021,11.27,68.52,3.07,0.000166667
4/12/2021,13.39,67.57,3.36,7.3796673
4/13/2021,15.57,79.08,6.08,11.0455
4/14/2021,16.55,86.15,6.89,5.8585
4/15/2021,9.91,63.75,4.69,0.19766666
4/16/2021,13.5,70.83,3.62,2.4488332
4/17/2021,15.08,84.16,5.44,21.743
4/18/2021,15.36,65.32,7.39,0.023666669
4/19/2021,13.46,60.9,4.04,0
4/20/2021,15.59,66.34,2.95,0
4/21/2021,15.49,63.34,3.39,0
4/22/2021,14.7,59.63,5.13,0.07350001
4/23/2021,11.88,64.55,4.41,0.001166667
4/24/2021,13.96,70.24,2.77,0.013666665
4/25/2021,14.97,76.85,4.03,0.2085
4/26/2021,10.84,59.46,5.84,0.010999999
4/27/2021,13.19,67.35,3.91,0.139
4/28/2021,16.82,76.18,5.93,6.2628326
4/29/2021,17.86,84,7.71,33.739162
4/30/2021,17.93,72.4,5.44,0.010000001
5/1/2021,17.65,74.58,6.09,11.319833
5/2/2021,16.59,66.67,7.94,0.35966668
5/3/2021,14.44,61.42,4.65,0.03483333
5/4/2021,16.85,61.15,3.5,0.001666667
5/5/2021,18.09,79.62,7.64,18.083168
5/6/2021,18.58,78.19,3.68,0.13866666
5/7/2021,17.14,78.99,1.91,6.965667
5/8/2021,18.79,77.6,4.21,8.710168
5/9/2021,20.18,74.15,6.37,0.002166667
5/10/2021,17.64,66.25,3.2,0.52066654
5/11/2021,16.17,78.58,2.94,0.5605
5/12/2021,16.56,72,3.73,5.3608327
5/13/2021,16.88,86.13,4.22,0.41216666
5/14/2021,20.41,78.68,3.01,0.036666658
5/15/2021,19.84,82.4,3.66,
5/16/2021,20.45,79.91,5.28,4.414666
5/17/2021,23.3,86.98,9.52,8.655
5/18/2021,22.24,83.47,3.76,
5/19/2021,19.73,90.71,2.54,
5/20/2021,19.84,85.98,3.08,7.3170004
5/21/2021,22.96,90.57,9.22,11.324001
5/22/2021,19.84,84.23,5.32,
5/23/2021,19.56,77.11,3.26,
5/24/2021,20.62,75.83,3.35,
5/25/2021,21,76.96,4.82,
5/26/2021,19.07,67.83,2.92,
5/27/2021,17.24,89.51,3.66,18.465166
5/28/2021,20.23,80.11,4.18,1.9561665
5/29/2021,21.67,82.96,7.23,0.139
5/30/2021,20,79.17,3.07,0.029166665
5/31/2021,19.63,75.8,3.52,0.59566665
6/1/2021,19.81,75.27,3.35,0.3313333
6/2/2021,20.41,81.84,3.3,0.19600002
6/3/2021,20.71,77.24,3.6,2.2343335
6/4/2021,21.74,89.7,8.09,7.6186666
6/5/2021,21.26,77.18,3.03,5.054167
6/6/2021,20.31,84.9,2.27,5.9724994
6/7/2021,21.85,79.44,2.24,0.83
6/8/2021,23.66,76.58,2.43,0.08016667
6/9/2021,23.16,69.39,2.9,0
6/10/2021,22.71,73.9,2.31,0
6/11/2021,21.95,74.45,3.32,0.001833333
6/12/2021,22.23,78.82,4.26,0.20500003
6/13/2021,23.03,80.61,4.53,7.9816656
6/14/2021,21.42,89.6,2.66,4.874833
6/15/2021,23.26,75.98,2.2,3.6153336
6/16/2021,22.28,82.69,2.64,3.1311667
6/17/2021,21.11,83.88,4.46,0.1563333
6/18/2021,21.21,78.93,3.08,11.661499
6/19/2021,21.87,86.47,4.85,4.625833
6/20/2021,23.38,84.04,3.59,1.5695001
6/21/2021,22.64,83.64,3.29,0.34149992
6/22/2021,22.53,77.07,3.06,3.4471664
6/23/2021,21.15,84.74,3.33,1.1313331
6/24/2021,22.35,79.98,3.28,0.63483334
6/25/2021,22.42,83.26,2.81,1.3246667
6/26/2021,22.88,79.43,2.27,2.1025
6/27/2021,22.2,85.99,2.49,14.912001
6/28/2021,22.62,82.24,3.2,29.66
6/29/2021,22.94,86.03,5.09,2.4696667
6/30/2021,21.93,81.67,3.18,42.403164
7/1/2021,21.96,93.47,3.11,103.51449
7/2/2021,23.53,93.41,4.99,116.072495
7/3/2021,24.22,89.93,4.59,18.7195
7/4/2021,21.65,90.79,2.69,21.458334
7/5/2021,24.73,91.98,2,9.101333
7/6/2021,26.37,83.79,2.24,26.147167
7/7/2021,26.28,86.67,3.18,7.830666
7/8/2021,23.8,91.57,3.57,17.846163
7/9/2021,25.27,88.8,2.61,6.7833333
7/10/2021,26.66,86.47,2.54,2.0853333
7/11/2021,26.22,87.18,1.11,4.2611666
7/12/2021,25.84,85.18,1.85,4.653167
7/13/2021,24.65,89.83,2.1,3.2463331
7/14/2021,24.18,88.53,2.42,0.37766665
7/15/2021,24.92,87.74,2.42,1.9556667
7/16/2021,26.17,82.87,2.2,0
7/17/2021,26.01,80.79,2.51,0
7/18/2021,26.51,83.05,3.63,0.05283333
7/19/2021,27.7,83.41,2.84,0
7/20/2021,26.87,81.56,2.83,0.11316666
7/21/2021,26.57,78.78,2.31,0.015666666
7/22/2021,27.06,77.93,2.65,0.19816665
7/23/2021,27.23,78.31,2.53,1.5091666
7/24/2021,27.19,78.89,2.48,0.006666666
7/25/2021,26.88,79.17,2.83,0
7/26/2021,24.87,81.08,4.2,20.840166
7/27/2021,25.46,81.28,5.15,0.89350003
7/28/2021,27,85.49,4.38,0.4553333
7/29/2021,27,83.41,5.68,0.7559999
7/30/2021,26.53,83.44,3.23,2.0883336
7/31/2021,26.48,80.26,2.37,0.010333333
8/1/2021,27.7,79.48,2.97,0.092
8/2/2021,27.62,83.28,2.92,1.3155
8/3/2021,28.19,83,4.52,0
8/4/2021,28.22,80.09,2.84,0.06683334
8/5/2021,27.2,81.19,2.3,0
8/6/2021,27.96,82.72,2.49,0.42083332
8/7/2021,27.44,87.06,3.57,55.63417
8/8/2021,27.28,91.65,6.05,61.377827
8/9/2021,27.97,86.2,9.96,1.7208332
8/10/2021,28.67,75.99,7.81,0.036166664
8/11/2021,27.76,74.38,2.15,2.5863333
8/12/2021,26.15,88.66,3.79,16.813166
8/13/2021,25.13,89.37,5.28,66.46549
8/14/2021,26.08,89.93,8.83,45.87084
8/15/2021,23.34,92.8,3.74,36.883663
8/16/2021,22.36,89.09,3.96,6.967667
8/17/2021,24.61,88.6,3.46,1.4816666
8/18/2021,26.73,86.87,7.35,0.4696667
8/19/2021,26.5,88.93,5.81,0.114999995
8/20/2021,26.72,87.27,4.72,0.2626666
8/21/2021,26.58,87.08,4.31,7.470666
8/22/2021,26.44,89.41,4.67,3.7908332
8/23/2021,26.02,90.99,1.99,3.5481668
8/24/2021,26.52,87,3.45,7.7165
8/25/2021,27.52,87.2,4.32,0.5711667
8/26/2021,28.73,82.43,1.91,0.10683334
8/27/2021,28.07,82.42,2.63,0.033833332
8/28/2021,29.12,80.06,1.44,0.04383333
8/29/2021,27.14,82.27,3.69,0.009333332
8/30/2021,28.12,84.05,2.92,0.014833332
8/31/2021,26.62,76.89,3.44,5.131166
9/1/2021,24.39,86.25,3.27,9.818333
9/2/2021,22.29,92.95,4.26,27.171663
9/3/2021,22.16,90.52,3.8,5.0915003
9/4/2021,23.1,89.35,4.03,8.3984995
9/5/2021,21.73,88.29,5.37,0.3441667
9/6/2021,20.92,85.66,5.39,2.1265
9/7/2021,19.83,79.06,4.59,0.082833335
9/8/2021,21.83,78.85,3,11.549833
9/9/2021,23.53,90.8,1.85,12.772666
9/10/2021,24.61,82.25,2.88,0.22049998
9/11/2021,24.73,83.85,2.51,4.560333
9/12/2021,24.25,90.89,2.07,13.7255
9/13/2021,23.14,81.42,3.15,0.8011666
9/14/2021,22.38,84.11,2.61,16.611166
9/15/2021,22.38,86.02,3.29,0.008833334
9/16/2021,21.77,83.89,4.57,0.34633332
9/17/2021,22.22,85.26,2.97,10.221665
9/18/2021,24.98,90.37,6.15,2.4711664
9/19/2021,21.95,80.32,6.17,0.000166667
9/20/2021,20.83,82.65,4.16,0
9/21/2021,22.18,82.85,2.78,0.06266666
9/22/2021,24.54,90.92,3.95,2.3613334
9/23/2021,25.88,79.58,3.33,0
9/24/2021,23.86,78.06,2.5,0.21350001
9/25/2021,21.61,84.18,5.21,2.5408335
9/26/2021,20.1,79.2,3.33,9.238501
9/27/2021,20.58,81.46,4.39,0
9/28/2021,20.65,83.03,3.84,0
9/29/2021,21.31,84.46,2.81,0.043666665
9/30/2021,23.04,85.1,2.52,59.24599
10/1/2021,20.29,90.97,10.31,51.680668
10/2/2021,22.32,78.2,2.58,8.707
10/3/2021,21.59,81.35,3.22,0
10/4/2021,22.68,84.06,3.78,0.17099999
10/5/2021,23.22,84.07,3.8,0.004333333
10/6/2021,21.73,83.28,4.41,0.1
10/7/2021,21.35,84.34,3.08,0.011833333
10/8/2021,23.5,87.52,3.24,0
10/9/2021,22.66,88.12,3.51,0.047333337
10/10/2021,22.44,86.92,2.77,0.012166667
10/11/2021,23,85.37,4.23,0.19883336
10/12/2021,20.93,89.71,4.86,2.1664999
10/13/2021,19.2,90.09,4.74,4.948833
10/14/2021,19.34,84.03,3.2,0
10/15/2021,20.72,79.08,1.82,0.17266668
10/16/2021,21.76,85.67,3.99,1.0438334
10/17/2021,16.15,84.75,6.17,8.901999
10/18/2021,13.22,72.67,5.25,15.667001
10/19/2021,15.06,84.15,3.66,44.002007
10/20/2021,14.86,74.23,5.47,0
10/21/2021,13.86,71.44,3.29,7.2891665
10/22/2021,12.94,88.53,5.94,5.0946665
10/23/2021,12.82,74.19,5.42,0.013166666
10/24/2021,13.3,71.06,2.55,0.75033337
10/25/2021,15.44,77.89,3.58,50.934498
10/26/2021,15.14,90.27,5.83,0.121666655
10/27/2021,14.59,94.25,2.35,10.421667
10/28/2021,15.28,81.7,3.89,0.015166666
10/29/2021,13.17,76.49,5.79,0.003666667
10/30/2021,14.1,76.08,2.23,0.5658334
10/31/2021,15.84,83.97,1.84,14.7485
11/1/2021,16.52,89.16,2.36,0.279
11/2/2021,16.51,89.57,3.37,0.04483333
11/3/2021,15.85,77.85,3.2,0
11/4/2021,14.92,72.79,2.77,0.36333334
11/5/2021,13.98,77.38,3.31,0.004333333
11/6/2021,13.65,82.59,3.52,4.634001
11/7/2021,14.7,87.88,3.62,0.004333333
11/8/2021,16.9,78.89,3.95,2.932
11/9/2021,18.48,92.33,4.55,34.289497
11/10/2021,14.36,74.39,5.54,0
11/11/2021,13.93,74.11,5.73,0.05666667
11/12/2021,13.23,71.38,4.57,0.05083333
11/13/2021,11.52,68.56,2.59,0.174
11/14/2021,13.29,78.9,3.58,0.026499998
11/15/2021,13.52,70.44,2.46,0.035
11/16/2021,12.87,87.25,3.83,1.2596667
11/17/2021,12.22,79.39,3.64,0.13583334
11/18/2021,12.53,88.75,1.6,0.194
11/19/2021,11.96,81.79,2.01,0.0105
11/20/2021,11.97,83.29,4.22,0.0345
11/21/2021,13.26,84.82,2.55,9.061167
11/22/2021,16.79,94.61,5.61,18.046
11/23/2021,11.47,69.04,4.11,0.043500002
11/24/2021,10.07,68.23,4.96,0.029833334
11/25/2021,10.92,73.17,4.26,0.021166665
11/26/2021,11.62,72.63,2.8,0.000666667
11/27/2021,8.11,71.28,5.35,0.07350001
11/28/2021,7.4,76.03,4.29,0
11/29/2021,7.91,80.57,2.36,0.14966668
11/30/2021,11.58,81.49,3.9,42.439167
12/1/2021,14.96,74.89,7.51,0.15383333
12/2/2021,8.74,68.05,3.99,0.086500004
12/3/2021,10.15,77.62,4.27,0.16966666
12/4/2021,8.92,74.41,4.01,0.007
12/5/2021,6.84,72.45,4.19,1.0766665
12/6/2021,9.54,88.37,3.09,3.6138334
12/7/2021,12.19,94.36,5.93,54.027996
12/8/2021,9.35,92.26,9.04,16.606667
12/9/2021,8.75,83.69,6.15,1.0513333
12/10/2021,7.35,85.79,3.28,1.0101666
12/11/2021,9.58,76.95,1.86,0.55399996
12/12/2021,12.05,79.63,3.86,0.27566665
12/13/2021,7.7,71.91,5.93,0.13233334
12/14/2021,5.89,81.47,2.58,1.3541666
12/15/2021,7.5,78.14,2.52,0.5951666
12/16/2021,9.07,79.01,2.63,34.249496
12/17/2021,10.66,84.68,5.04,6.3503337
12/18/2021,2.96,65.91,6.03,0.017333332
12/19/2021,4.9,66.69,2.94,0.108833335
12/20/2021,5.87,71.8,2.52,0.071166664
12/21/2021,7.54,79.06,2.64,0
12/22/2021,7.02,75.02,5.16,0.49766666
12/23/2021,5.27,71.4,4.08,0.061666664
12/24/2021,7.5,80.95,2.38,12.230832
12/25/2021,7.48,82.01,4.32,0.16
12/26/2021,2,67.68,5.41,0.108166665
12/27/2021,2.65,63.22,3.65,0.17249998
12/28/2021,2.69,70.9,4.25,0.028833333
12/29/2021,5.05,75.45,3.01,0.89933324
12/30/2021,7.55,78.29,4.51,0.116000004
12/31/2021,1.98,76.19,4.69,0.34783334
1/1/2022,1.09,67.57,5.72,0.023666663
1/2/2022,3.17,72.29,3.21,0.000666667
1/3/2022,4.85,69.65,2.87,0
1/4/2022,4.73,73.79,5.02,0.011166666
1/5/2022,2.01,69.88,5.32,0.10233334
1/6/2022,1.17,84.91,3.43,3.1796663
1/7/2022,2.17,75.83,5.36,0
1/8/2022,3.74,72.38,2.77,0
1/9/2022,6.63,75.75,3.2,2.3366666
1/10/2022,6.22,84.39,4.85,1.052
1/11/2022,6.06,95.57,3.17,11.262334
1/12/2022,3.27,65.46,5.91,0.061666664
1/13/2022,3.79,70.63,4.8,0.10166667
1/14/2022,2.65,65.21,6.08,0.20916663
1/15/2022,3.73,70.96,3.98,0.15466665
1/16/2022,4.86,74.48,3.04,0.10916666
1/17/2022,5.36,76.96,2.3,0.11983333
1/18/2022,2.8,65.55,5.87,0
1/19/2022,3.35,62.67,2.57,0.011166667
1/20/2022,2.44,75.81,4.42,0.006166666
1/21/2022,1.44,69.34,6.16,0
1/22/2022,3.05,66.89,3.03,0.104
1/23/2022,3.68,78.84,2.43,8.569667
1/24/2022,4.2,78.86,5.09,0.021333333
1/25/2022,3.7,79.48,2.85,0.24733333
1/26/2022,5.36,86.86,2.75,0.27366668
1/27/2022,5.1,73.29,4.77,0.246
1/28/2022,4.21,72.1,3.57,0.060833327
1/29/2022,4.35,71.62,2.59,0.20583333
1/30/2022,3.54,72.98,4.92,0.051999997
1/31/2022,2.44,67.91,5.51,0.006999999
2/1/2022,4.54,67.86,3.7,0.014500001
2/2/2022,4.62,62.29,4.57,0.022333331
2/3/2022,4.64,68.8,3.04,0.58666664
2/4/2022,4.14,68.98,2.91,0.027166666
2/5/2022,2.45,69.21,4.6,0.09549999
2/6/2022,1.62,67.62,3.26,0.000333333
2/7/2022,2.52,67.08,3.97,0.4703333
2/8/2022,3.97,72.5,3.05,1.0866666
2/9/2022,4.39,74.72,4.37,4.404
2/10/2022,3.43,92.54,6.48,10.459666
2/11/2022,3.21,81.48,6.13,0.20933333
2/12/2022,4.07,72.84,2.69,0.7238334
2/13/2022,3.37,89.32,4.26,38.78316
2/14/2022,2.39,85.69,6.13,0.38483334
2/15/2022,5.14,86.37,3.38,0.21933334
2/16/2022,5.08,73.26,3.85,0.079333335
2/17/2022,2.54,66.19,5.09,0.32666665
2/18/2022,3.79,69.29,5.53,0.383
2/19/2022,4.83,88.63,2.02,21.638166
2/20/2022,6.29,80.36,5.14,1.1833332
2/21/2022,2.16,63.64,5.89,0.13250001
2/22/2022,2.97,68.44,3.53,0.006833333
2/23/2022,2.83,67.31,4.23,0.012666667
2/24/2022,2.52,67.88,4.7,0.034333333
2/25/2022,4.42,66.39,3.16,0
2/26/2022,6.45,69.95,3.7,0.039499994
2/27/2022,7.89,68.76,5.89,0.040000003
2/28/2022,7.49,64.22,2.42,0.15650003
3/1/2022,9.09,79.45,3.86,2.4199998
3/2/2022,9.5,76.3,3.33,0.013166666
3/3/2022,8.24,75.25,3.78,0.026166664
3/4/2022,6.61,68.25,2.84,0.051666662
3/5/2022,9.06,73.24,5.25,0.027333332
3/6/2022,5.84,60.9,5.7,0.09899999
3/7/2022,6.11,64.8,3.49,0.079833336
3/8/2022,5.78,86.52,4.87,0.103999995
3/9/2022,6.97,75.37,3.75,0.048833326
3/10/2022,8.03,72.95,2.52,0.031499997
3/11/2022,10.29,76.84,4.04,0.05433333
3/12/2022,12.54,70.04,2.86,0.004666666
3/13/2022,12.87,84.33,4.74,0.36749998
3/14/2022,16.33,81.55,6.11,0.23200001
3/15/2022,11.76,81.35,3.33,0.009166664
3/16/2022,11.89,84.2,2.99,0.012333333
3/17/2022,12.54,74.98,2.41,0.90050006
3/18/2022,6.72,94.56,7.01,36.905003
3/19/2022,9.8,77.27,5.04,4.6673336
3/20/2022,8.82,70.59,4.24,0.4213333
3/21/2022,8.97,70.31,3.15,12.949832
3/22/2022,4.55,90.52,6.42,4.1403337
3/23/2022,5.02,79.63,4.76,2.2383332
3/24/2022,8.47,74.02,2.91,0.006166666
3/25/2022,10.69,69.9,3.12,0.22283334
3/26/2022,15.41,86.82,8.06,6.068167
3/27/2022,15.46,79.88,4.62,0.029499998
3/28/2022,12.14,71.93,4.27,0.481
3/29/2022,11.25,78.37,2.68,6.044833
3/30/2022,13.67,89.46,3.7,0.003166667
3/31/2022,15.16,84.52,4.76,18.878668
4/1/2022,6.78,73.41,6.17,2.430833
4/2/2022,7.04,69.51,3.5,1.8101668
4/3/2022,9.58,87.74,3.16,34.842495
4/4/2022,10.9,92.1,5.6,16.835667
4/5/2022,11.19,85.8,5.47,0.14766668
4/6/2022,14.13,83.37,3.82,0.001666667
4/7/2022,13.74,82.51,4.42,0.003166667
4/8/2022,13.62,69.69,3.53,0.002666667
4/9/2022,15.38,82.46,5.82,0
4/10/2022,17.48,74.79,2.62,0
4/11/2022,17.02,85.65,5.06,1.1113333
4/12/2022,17.88,81.27,3.99,0
4/13/2022,19.33,84.9,3.25,0.0845
4/14/2022,13.43,90.41,6.02,23.075
4/15/2022,10.68,91.32,6.13,8.6135
4/16/2022,10.95,80.47,5.21,0.14249998
4/17/2022,12.26,77.2,2.71,0.64083344
4/18/2022,15.11,80.96,3.44,19.915833
4/19/2022,14.47,70.99,3.03,0.39633334
4/20/2022,13.18,89.25,2.54,0.32866666
4/21/2022,15.72,86.14,2.84,42.89333
