date,t2m_C_mean,rh2m_pct_mean,wind10m_ms_mean,rain_mm_day
9/4/2023,25.57,84.8,1.96,1.4668056
9/5/2023,26.24,79.84,2.31,0.37444443
9/6/2023,24.95,79.85,3.86,0
9/7/2023,23.3,75.41,3.8,0
9/8/2023,23.12,74.83,2.61,0
9/9/2023,23.93,75.21,1.72,0.01125
9/10/2023,24,77.13,2.2,0.115555555
9/11/2023,24.5,75.23,1.72,0.22763889
9/12/2023,24.83,75.98,1.46,3.71375
9/13/2023,22.19,88.4,2.82,35.305553
9/14/2023,22.55,83.46,4.43,10.714723
9/15/2023,22.75,88.39,3.48,8.2491665
9/16/2023,23.57,92.36,2.16,13.989721
9/17/2023,23.59,88.03,3.05,0.06486111
9/18/2023,23.3,87.31,2.88,0.03875
9/19/2023,22.74,89.16,2.81,21.199165
9/20/2023,20.88,91.05,6.27,18.958332
9/21/2023,18.64,78.07,4.85,0.29819444
9/22/2023,19.75,64.7,2.11,0.000416667
9/23/2023,19.85,78.43,3.78,0.009305555
9/24/2023,19.24,74.6,4.63,7.59611
9/25/2023,20.53,77.33,3.12,16.610138
9/26/2023,20.37,93.87,3.84,1.7716665
9/27/2023,21.56,89.22,2.72,0.09083333
9/28/2023,20.75,86.55,3.55,0.11416667
9/29/2023,19.58,66.58,1.8,6.503611
9/30/2023,19.49,79.91,4.09,0.056111105
10/1/2023,17.05,73.35,4.71,0
10/2/2023,17.37,68.8,2.79,0.024583332
10/3/2023,16.96,73.59,2.74,1.5791665
10/4/2023,17.76,80.16,4.18,8.156666
10/5/2023,12.91,70.26,6.27,0.09916666
10/6/2023,14.21,69.52,3.43,1.8504168
10/7/2023,15.05,77.75,3.47,2.2084723
10/8/2023,15.99,78.16,4.16,0.35944444
10/9/2023,15.64,80.87,2.74,0.4988889
10/10/2023,16.2,73.92,2.58,0.021527776
10/11/2023,15.93,71.13,2.42,0.058055554
10/12/2023,16.59,69.71,1.9,0.28222218
10/13/2023,16.29,71.24,1.85,2.7422223
10/14/2023,15.79,71.31,1.26,2.9515276
10/15/2023,15.14,83.28,3.88,0.02013889
10/16/2023,12.64,70.97,3.64,0
10/17/2023,13.55,56.25,2.19,0.000833333
10/18/2023,14.53,76.03,3.59,4.595833
10/19/2023,16,87.85,4.18,8.098889
10/20/2023,10.49,66.52,7.12,0.06277778
10/21/2023,9.87,65.82,5.25,0.020416668
10/22/2023,12.55,70.93,3.15,0.21569443
10/23/2023,15.26,78.29,2.8,0.05513889
10/24/2023,14.32,87.25,3.19,0.41583335
10/25/2023,15.73,84.75,2.31,0
10/26/2023,15.45,92.73,3.56,3.7033331
10/27/2023,13.04,81.89,3.5,0.046388887
10/28/2023,13.44,72.02,1.67,0.004861111
10/29/2023,13.57,73.86,2.28,0.017638888
10/30/2023,14.1,81.09,2.01,0
10/31/2023,14.41,88.21,3.43,0.014027776
11/1/2023,16.29,92.48,5.56,0
11/2/2023,17,91.77,5.73,0.023194443
11/3/2023,16.86,92.04,4.67,4.5875006
11/4/2023,15.4,91.11,3.73,7.4024997
11/5/2023,17.19,90.81,7.75,67.24112
11/6/2023,14.14,77.13,12.85,0.10388889
11/7/2023,4.76,71.55,6.46,0
11/8/2023,7.68,58.66,2.24,0.057638884
11/9/2023,9.99,86.7,6.24,3.482361
11/10/2023,2.22,67.21,8.23,0.035416666
11/11/2023,0.64,72.89,4.95,0
11/12/2023,0.42,75.78,4.78,0
11/13/2023,1.07,73.14,4.9,0.040277775
11/14/2023,4.66,75.38,2.7,0.07458333
11/15/2023,7.11,68.32,1.64,2.3405557
11/16/2023,5.89,89.92,3.94,12.210278
11/17/2023,1.04,75.61,5.57,0.03722222
11/18/2023,0.46,78.22,7.93,0
11/19/2023,6.75,84.79,5.57,0.000277778
11/20/2023,4.93,66.03,2.23,0.059999995
11/21/2023,7.3,62.98,1.73,0.013611111
11/22/2023,7.91,84.73,3.81,0.5634722
11/23/2023,7.76,81.03,6.37,0.25166667
11/24/2023,-2.2,75.05,7.69,0.038194444
11/25/2023,-2.2,67.92,3.63,0
11/26/2023,1.89,68.08,1.96,1.8379167
11/27/2023,5.02,92.24,5.16,0.047083333
11/28/2023,-0.4,76.42,6.12,0.014027778
11/29/2023,-0.91,74.17,4.54,0.10097223
11/30/2023,-3.97,71.24,6.44,0
12/1/2023,-2.79,75.63,4.73,0
12/2/2023,1.84,76.68,4.58,0
12/3/2023,-0.32,67.93,2.7,0.09972223
12/4/2023,2.66,70.55,2.21,0.017777778
12/5/2023,4.09,77.27,3.02,0.021527776
12/6/2023,4.26,96.69,5.55,8.589306
12/7/2023,4.29,80.91,5.13,0.19708332
12/8/2023,7.79,90.89,7.21,0.10597222
12/9/2023,9.99,93.4,3.3,0.031666663
12/10/2023,9.06,86.23,4.38,9.527638
12/11/2023,7.16,88.2,7.97,25.12278
12/12/2023,3.36,84.77,5.1,0.46236113
12/13/2023,5.45,84.12,2.77,1.2469442
12/14/2023,6.26,90.5,6.44,48.972637
12/15/2023,3.74,89.46,6.14,10.363611
12/16/2023,-4.08,77.67,11.13,0.018749999
12/17/2023,-9.15,80.06,6.88,0.06555556
12/18/2023,-8.14,75.9,3.19,1.9043053
12/19/2023,-4.07,72.03,2.11,0.19
12/20/2023,-7.79,80.91,7.74,0
12/21/2023,-10.62,83.02,7.47,0
12/22/2023,-11.65,87.71,5.88,0
12/23/2023,-7.39,81.2,1.82,0.96986115
12/24/2023,-3.05,82.52,1.51,2.1662502
12/25/2023,-0.8,80.77,3.53,1.0054166
12/26/2023,0.99,83.6,4.07,0.018055554
12/27/2023,0.77,73.45,1.47,0
12/28/2023,0.57,88.99,1.79,0.6486111
12/29/2023,1.03,83.85,1.29,0.33791673
12/30/2023,0.89,89.87,3.14,9.7804165
12/31/2023,2.02,91.49,4.26,0.005972222
1/1/2024,1.72,89.61,2.62,0.00625
1/2/2024,1.89,86.4,2.3,0.30583328
1/3/2024,1.12,85.34,3,0.22333333
1/4/2024,0.96,84.07,3.63,0.102916665
1/5/2024,2.32,85.66,4.3,0.042916663
1/6/2024,-0.51,77.55,3.89,0.07666666
1/7/2024,-5.1,70.89,7.14,0.05527778
1/8/2024,-5.7,71.62,1.85,0.6652778
1/9/2024,-0.61,92.21,2.81,1.1172222
1/10/2024,-1.97,82.42,2.26,0.083749995
1/11/2024,0.49,87.07,4.23,0.16652778
1/12/2024,-1.05,79.27,3.74,0.01875
1/13/2024,-1.42,67.25,2.78,0.016944446
1/14/2024,-1.77,88.92,5.52,0.64374995
1/15/2024,-5.93,74.02,5.62,0.022361109
1/16/2024,-3.34,59.47,1.61,0.42208332
1/17/2024,0.48,70.69,1.98,3.1354165
1/18/2024,1.51,85.53,4.27,0.036805555
1/19/2024,2.12,80.65,5.25,1.7256943
1/20/2024,1.45,85.96,6.69,4.417639
1/21/2024,0.26,80.49,5.65,0.3915278
1/22/2024,-8.72,76.7,9.92,0.000416667
1/23/2024,-11.87,80.64,9.34,0.000694444
1/24/2024,-8.98,78.02,7.84,0
1/25/2024,-6.86,76.57,5.05,0.9451388
1/26/2024,-2.78,78.96,2.57,1.0727777
1/27/2024,-1.74,82.67,2.78,0.009722222
1/28/2024,-1.99,78.07,2.7,0
1/29/2024,-1.33,77.2,1.92,0
1/30/2024,0.33,78.05,2.1,0.024444442
1/31/2024,1.8,82.02,2.79,0.004444445
2/1/2024,0.4,80,4.5,0.025277779
2/2/2024,1.11,83.76,2.96,0
2/3/2024,2.29,89,3,0.24444444
2/4/2024,3.66,83.69,3.25,7.4901385
2/5/2024,1.32,83.15,6.81,0.38833332
2/6/2024,-0.13,85.79,3.02,0
2/7/2024,-0.71,82.62,1.83,0
2/8/2024,0.06,79.35,1.94,0
2/9/2024,0.01,78.2,2.94,0.0025
2/10/2024,0.53,83.57,3.53,0.009305555
2/11/2024,-0.03,83.73,3.98,0
2/12/2024,1.38,83.29,3.45,0.17305556
2/13/2024,4.45,91.39,5.9,0.23972222
2/14/2024,7.68,94.18,4.26,0.07597222
2/15/2024,1.69,90.29,4.84,3.420694
2/16/2024,0.88,72.07,2.25,0
2/17/2024,2.53,76.19,2.71,0
2/18/2024,5.61,84.25,4.7,10.371111
2/19/2024,7.4,90.76,5.83,2.5195832
2/20/2024,3.04,83.5,4.72,9.146111
2/21/2024,1.87,84.98,7.26,9.542778
2/22/2024,0.04,81.46,6.74,0.000833333
2/23/2024,0.23,77.13,5.45,0.030833334
2/24/2024,0.51,81.4,4.34,7.3994436
2/25/2024,1.25,85.02,3.2,0.029027773
2/26/2024,1.43,82.39,3.01,0
2/27/2024,2.03,75.21,4.64,0.14194444
2/28/2024,3.1,83.67,2.57,0.121527776
2/29/2024,2.71,84.96,4.35,0.011944444
3/1/2024,-4.36,60.51,9.17,0
3/2/2024,-0.04,72.53,6.74,0.002083333
3/3/2024,2.37,84.13,4.07,0
3/4/2024,3.31,65.72,1.92,0.013194446
3/5/2024,4.39,78.81,4.49,0.37194443
3/6/2024,3.36,84.67,4.27,0
3/7/2024,2.28,83.88,4.94,0
3/8/2024,0.81,76.18,6.74,0
3/9/2024,0.28,71.63,3.77,0
3/10/2024,2.53,71.88,2.32,0.072916664
3/11/2024,3.66,81.11,3.08,0.034166664
3/12/2024,4.62,87.45,2.53,0.003194444
3/13/2024,3.47,84.14,4.13,0.000138889
3/14/2024,5,83.3,3.09,0.000277778
3/15/2024,5.65,85.99,4.55,0.031666666
3/16/2024,7.41,79.56,2.25,0.055416662
3/17/2024,5.78,73.58,7.53,0.000694444
3/18/2024,4.01,64.65,2.98,0.5391667
3/19/2024,4.92,81.12,7.65,0.029722221
3/20/2024,2.23,73.57,6.35,0.009722222
3/21/2024,3.41,69.43,2.58,0.07013889
3/22/2024,7.71,78.8,7.53,2.56
3/23/2024,9.62,80.6,2.88,1.0297222
3/24/2024,11.08,73.67,4.22,0.06069445
3/25/2024,8.28,80.01,5.86,37.65625
3/26/2024,6.05,80.73,3.92,0.008194444
3/27/2024,7.91,85.03,2.53,3.139305
3/28/2024,8.69,88.84,3.29,1.7061111
3/29/2024,6.04,87.35,6.62,0.4480556
3/30/2024,6.68,75.62,3.9,0.0811111
3/31/2024,7.4,62.32,3.26,0.000416667
4/1/2024,8.67,62.42,2.84,0.000972222
4/2/2024,12.28,69.06,2.61,1.1272222
4/3/2024,11.8,87.51,3.61,3.8102777
4/4/2024,11.13,76.15,4.74,0.010972221
4/5/2024,9.88,82.26,4.79,0.000555556
4/6/2024,9.4,71.38,1.86,0.055277776
4/7/2024,11.5,58.97,2.1,0.096111104
4/8/2024,12.11,63.94,2.17,0.1223611
4/9/2024,10.54,66.06,5.69,0
4/10/2024,10.45,84.22,4.2,2.0276392
4/11/2024,12.76,78.96,1.65,0.14375001
4/12/2024,13.85,80.92,2.39,0.012777777
4/13/2024,15.37,74.09,2.65,0
4/14/2024,17.55,69.38,2.33,4.5000005
4/15/2024,13.68,90.58,5.42,28.78972
4/16/2024,11.63,86.31,3.98,0
4/17/2024,12.66,78.33,2.11,0.090416655
4/18/2024,14.22,72.69,2.76,0
4/19/2024,13.74,78.34,2.89,6.7277775
4/20/2024,13.72,84.18,4.9,1.8697224
4/21/2024,14.22,83.14,5.53,0.01861111
4/22/2024,15.58,75.24,4.02,0.057777777
4/23/2024,14.35,77.21,4.72,5.221805
4/24/2024,12.05,85.39,4.23,0.21277778
4/25/2024,12.83,79.77,2.3,0
4/26/2024,15.16,65.99,2.12,0
4/27/2024,15.14,70.12,2.52,0.008611111
4/28/2024,17.63,67.54,1.81,1.459722
4/29/2024,16.01,78.79,4.65,0.009583333
4/30/2024,15.4,83.27,2.64,0.30027777
5/1/2024,15.12,71.67,3.39,0.003333333
5/2/2024,14.87,77.66,3.53,0
5/3/2024,16.2,69.58,2.4,0
5/4/2024,17.55,67.72,2.41,6.416111
5/5/2024,17.15,92.12,6.77,71.38111
5/6/2024,14,90.2,6.91,0.12916666
5/7/2024,13.45,82.95,5.37,6.1084723
5/8/2024,13.32,75.31,3.35,0.014722222
5/9/2024,13.82,78.86,4.71,0.14319444
5/10/2024,14.67,75.31,4.87,0
5/11/2024,15.57,86.88,7.56,18.23
5/12/2024,14.75,75.86,4.4,0
5/13/2024,15.49,69.06,2.94,0
5/14/2024,15.25,73.71,3.73,0
5/15/2024,11.77,85.52,5.94,18.479445
5/16/2024,12.77,73.36,5.1,0.0025
5/17/2024,15.12,82.96,4.28,0.15888889
5/18/2024,17.48,81.17,3.67,0
5/19/2024,18.84,75.9,1.86,0.15458332
5/20/2024,17.19,86.83,2.36,0.000555556
5/21/2024,19.38,79.81,2.05,0
5/22/2024,17.56,85.37,2.71,0.89763886
5/23/2024,17.33,84.42,2.94,0.009166666
5/24/2024,18.89,83.36,1.59,0.115555555
5/25/2024,17.96,81.1,3.69,0.14611113
5/26/2024,17.4,84.71,5.77,4.225139
5/27/2024,16.77,78.23,6.02,0.016527778
5/28/2024,18.34,70.23,3.5,0
5/29/2024,18.78,69.16,2.38,0.13638888
5/30/2024,19.63,63.24,1.96,2.3281944
5/31/2024,18.35,73.32,3.19,0
6/1/2024,18.54,76.53,4.53,0.011944445
6/2/2024,18.36,74.99,3.07,0.30124998
6/3/2024,18.99,71.97,3.64,0
6/4/2024,19.57,67.36,2.85,0
6/5/2024,20.84,73.15,1.87,0.031666666
6/6/2024,20.63,77.83,1.74,0
6/7/2024,20.02,76.83,1.5,8.382222
6/8/2024,19.73,83.71,2.97,6.40625
6/9/2024,20.68,82.02,1.93,0.06055556
6/10/2024,21.64,83.95,3.53,0
6/11/2024,21.98,80.77,3.11,0.005555556
6/12/2024,22.37,73.86,2.12,0.08986111
6/13/2024,23.7,65.79,1.58,0.005694444
6/14/2024,23.55,72.71,2.29,4.565278
6/15/2024,22.12,85.86,2.74,0.7484722
6/16/2024,21.48,74.28,4.02,0.017222222
6/17/2024,21.46,77.95,3.07,0.004722222
6/18/2024,22.53,80.74,3.03,0.002361111
6/19/2024,25.59,70.03,1.32,0
6/20/2024,25.42,68.4,2.38,0.6272222
6/21/2024,24.6,70.51,1.71,6.1556945
6/22/2024,23.2,89.29,3.51,54.648186
6/23/2024,23.85,85.87,3.38,2.312361
6/24/2024,23.04,80.02,4.75,0.03138889
6/25/2024,21.3,77.61,5.02,0.46916664
6/26/2024,22.85,72.03,1.8,0.009444444
6/27/2024,24.2,70.92,1.35,0.73527783
6/28/2024,24.34,67.03,1.81,0.000833333
6/29/2024,24.6,79.29,3.9,34.193333
6/30/2024,23.78,88.21,7.08,0
7/1/2024,24.39,81.42,2.07,19.863611
7/2/2024,23.85,91.9,6.68,42.37194
7/3/2024,23.88,86.57,7.1,0
7/4/2024,24.94,86.19,5.14,0.25236112
7/5/2024,23.29,86.72,6.04,9.899305
7/6/2024,24.89,90.49,7.05,1.4745834
7/7/2024,23.68,91.39,3.73,13.717361
7/8/2024,24.01,93.76,3.1,31.844584
7/9/2024,23.75,92.2,2.44,45.420418
7/10/2024,24.96,85.87,4.69,1.1856945
7/11/2024,24.68,88.34,2.21,0.27055556
7/12/2024,25.42,83.12,1.45,0
7/13/2024,26.18,83.76,2.89,0.62041664
7/14/2024,25.62,83.59,4.35,0
7/15/2024,25.31,82.44,3.19,0.13736111
7/16/2024,25.18,90.92,4.25,77.498055
7/17/2024,26.11,92.9,7.38,123.98389
7/18/2024,25.31,94.26,5.65,51.402496
7/19/2024,25.17,90.4,3.09,0.6045833
7/20/2024,25.69,93.07,6.09,21.620556
7/21/2024,26.03,90.08,6.71,8.288891
7/22/2024,26.36,92.75,7.16,33.300976
7/23/2024,26.02,93.95,6.53,29.30375
7/24/2024,26.57,92.34,4.12,0.33722216
7/25/2024,27.77,86.62,1.96,15.065556
7/26/2024,27.85,90.64,3.84,15.671528
7/27/2024,27.42,92.24,4.03,4.3756943
7/28/2024,27.73,88.27,6.53,0.10402779
7/29/2024,26.86,92.05,6.49,0.20902777
7/30/2024,27.15,91.22,4.32,0.06583333
7/31/2024,27.74,89.83,3.87,0
8/1/2024,28.05,90.88,3.93,0.06375
8/2/2024,27.58,93.78,3.58,0.03611111
8/3/2024,28.43,87.29,2.23,0
8/4/2024,29.85,78.92,1.33,3.6351385
8/5/2024,28.25,87.53,2.33,16.244444
8/6/2024,28.09,84.69,1.48,2.9779165
8/7/2024,28.38,83.28,2.02,3.547639
8/8/2024,26.95,86.51,1.6,4.005
8/9/2024,28.1,82.62,1.27,0.008333333
8/10/2024,28.21,84.79,2.6,0.13847223
8/11/2024,28.54,84.14,3.44,0.025416665
8/12/2024,28.61,85.24,2.39,0
8/13/2024,29.13,82.27,1.93,0.31916666
8/14/2024,29.22,80.62,2.27,3.7480555
8/15/2024,28.56,82.36,2.44,1.0683333
8/16/2024,28.78,79.32,2.2,0.22597224
8/17/2024,28.81,81.34,1.75,2.6556942
8/18/2024,28.74,82.92,2.47,1.9144446
8/19/2024,28.59,81.36,2.69,0.20236109
8/20/2024,29.28,83.14,3.19,54.40861
8/21/2024,27.97,92.93,6.62,27.606945
8/22/2024,27.96,91.61,6.98,0.27875
8/23/2024,27.1,88.27,4.08,0.009166666
8/24/2024,27.63,81.01,1.52,1.3502775
8/25/2024,27.72,80.52,1.62,1.7556943
8/26/2024,27.17,83.52,2.46,17.351665
8/27/2024,26.05,83.26,3.43,12.560277
8/28/2024,25.97,80.33,4.42,0
8/29/2024,25.53,80.93,5,0
8/30/2024,25.69,80.96,3.75,0
8/31/2024,25.73,80.98,1.81,0
9/1/2024,25.35,79.79,2.86,7.857221
9/2/2024,24.29,81.87,3.89,0.02375
9/3/2024,24.6,76.7,4.4,0
9/4/2024,24.61,74.45,3.01,0.014166666
9/5/2024,25.47,86.93,4.37,1.00125
9/6/2024,25.09,86.75,3.5,0.000277778
9/7/2024,24.89,82.85,2.61,0
9/8/2024,25.67,76.7,1.37,0
9/9/2024,26.94,81.42,2.1,0
9/10/2024,27.19,82.93,2.61,0.000277778
9/11/2024,27.5,84.89,2.72,12.348056
9/12/2024,24.94,88.11,4.02,36.115833
9/13/2024,25.97,91.48,3.39,35.87875
9/14/2024,26.75,88.68,2.43,0.05916667
9/15/2024,25.56,84.69,5.27,0.95222217
9/16/2024,25.23,85.48,3.32,0.2626389
9/17/2024,27.32,85.12,2.11,3.695833
9/18/2024,27.82,85.58,1.55,2.695
9/19/2024,28.23,84.33,1.52,14.334861
9/20/2024,25.92,91.81,3.9,115.07568
9/21/2024,19.62,85.52,9.39,1.4461112
9/22/2024,19.56,81.37,6.27,0
9/23/2024,18.76,75.15,4.61,0
9/24/2024,18.86,73.23,3.25,0.03458333
9/25/2024,21.34,82.7,2.62,3.2495832
9/26/2024,22.73,79.27,1.84,0.006527778
9/27/2024,21.17,83.75,3.36,0
9/28/2024,21.11,81.25,5.39,0
9/29/2024,21.27,78.93,4.02,0.000138889
9/30/2024,20.92,78.69,2.82,1.7148612
10/1/2024,17.88,78.85,5.73,2.7280555
10/2/2024,13.8,65.47,4.58,0.007916667
10/3/2024,15.89,66.7,2.89,0.4513889
10/4/2024,16.53,63.53,2.2,0
10/5/2024,16.65,65.56,1.97,0.385
10/6/2024,16.63,74.89,1.58,9.8125
10/7/2024,17.09,78.21,2.57,1.2116667
10/8/2024,17.19,80.71,2.46,0
10/9/2024,17.55,80.21,3.47,0.49138892
10/10/2024,17.73,78.75,2.97,0
10/11/2024,17.78,77.32,1.78,0
10/12/2024,17.22,75.42,2.09,0.000694444
10/13/2024,16.69,82.06,3.49,0.93069446
10/14/2024,17.57,85.28,3.64,4.0712504
10/15/2024,18.27,90.28,2.42,1.0936111
10/16/2024,16.66,70.54,2.16,0.10694444
10/17/2024,17.98,80.25,2.45,2.0566666
10/18/2024,16.92,93.1,4.02,44.351246
10/19/2024,14.67,79.21,7.24,0
10/20/2024,11.56,75.18,5.96,0.048055556
10/21/2024,14.54,80.55,3.01,11.116249
10/22/2024,16.19,93.5,4.64,9.693194
10/23/2024,12.13,76.92,8.02,0
10/24/2024,11.36,76.9,3.73,0.002361111
10/25/2024,14.24,78.45,2.97,0.078333326
10/26/2024,16.5,82.43,3.42,0.18916668
10/27/2024,15.32,87.19,3.21,5.4716663
10/28/2024,14.4,85.59,4.38,0.000972222
10/29/2024,14.31,76.35,3.02,0.015694445
10/30/2024,14.56,79.78,2.62,0.026805555
10/31/2024,14.71,72.2,2.39,1.8362498
11/1/2024,13.62,82.46,2.54,1.32375
11/2/2024,15.77,83.21,4.56,0.07958333
11/3/2024,15.25,87.11,4.5,0.007499999
11/4/2024,13,78.26,5.47,0.002083333
11/5/2024,7.9,76.13,5.18,0
11/6/2024,5.89,66.52,4.78,0
11/7/2024,7.12,61.76,1.94,0.000416667
11/8/2024,9.44,74.35,2.51,0.10722223
11/9/2024,12.28,78.02,2.29,0.13972223
11/10/2024,12.78,82.01,2.73,0.043333333
11/11/2024,12.68,83,2.29,0.031527776
11/12/2024,11.32,80.02,3.67,0
11/13/2024,12.25,84.41,2.67,0.098472215
11/14/2024,13.12,81.46,2.93,4.0469437
11/15/2024,14.17,83.49,2.97,0
11/16/2024,14.19,90.51,4.68,4.1776385
11/17/2024,5.72,63.69,8.66,0.001388889
11/18/2024,1.51,62.78,5.62,0
11/19/2024,3.99,70.72,2.7,0.000555556
11/20/2024,6.07,76.07,2.03,0.09041666
11/21/2024,9.01,84.74,3.32,0.078611106
11/22/2024,4.25,71.16,5.25,0.034305554
11/23/2024,4.96,70.73,3.41,0.000555556
11/24/2024,5.85,75.58,2.12,0.026666665
11/25/2024,8.06,82.92,5.19,36.779438
11/26/2024,6.46,82.9,8.01,2.606111
11/27/2024,1.15,81.93,6.5,0.7391666
11/28/2024,1.31,87.74,5.72,0.5615278
11/29/2024,-0.54,85.88,3.25,2.9898608
11/30/2024,4,81.27,4.21,0.47236115
12/1/2024,5.23,97.34,3.51,0.9131944
12/2/2024,5.49,83.98,6.2,0.18027778
12/3/2024,-0.3,66.93,4.72,0.5813889
12/4/2024,0.82,72.65,4.09,0.000138889
12/5/2024,2.48,73.69,4.34,0
12/6/2024,0.36,71.27,5.41,0.000833333
12/7/2024,-0.86,75.17,5.25,0.04
12/8/2024,-1.97,69.96,4.89,0.17222221
12/9/2024,0.24,71.55,2.39,0
12/10/2024,0.69,75.21,3.47,0.4609722
12/11/2024,1.1,78.51,3.79,0.007222222
12/12/2024,-0.66,70.65,4.01,0.44444442
12/13/2024,-1.02,72.99,3.9,0
12/14/2024,-1.85,74.62,4.95,0.005416667
12/15/2024,-0.3,76.24,5.04,0
12/16/2024,-0.34,71.11,2.9,0.21472222
12/17/2024,-1.74,69.89,4.45,0.0025
12/18/2024,-4.5,76.61,3.94,0.04597222
12/19/2024,-2.29,69.64,1.44,0.32305554
12/20/2024,1.08,73.43,2.15,0.27916667
12/21/2024,-1.38,78.75,7.7,0.07833333
12/22/2024,-4.49,72.73,5.69,0.07069444
12/23/2024,-1.13,77.53,3.46,0.7259722
12/24/2024,-1.78,63.83,2.49,0.118888885
12/25/2024,1.86,76.04,2.78,0.069583334
12/26/2024,-1.63,70.02,7.61,0.03138889
12/27/2024,-4.01,70.38,5.29,0.4251389
12/28/2024,-4.42,73.71,4.97,0.3415278
12/29/2024,-0.29,72.74,2.36,0.02361111
12/30/2024,3.62,85.57,5.26,0.46111107
12/31/2024,-1.01,68.66,5.14,0
