date,t2m_C_mean,rh2m_pct_mean,wind10m_ms_mean,rain_mm_day
11/7/2024,23.43,66.89,2.34,0
11/8/2024,23.65,68.52,2.28,0
11/9/2024,23.89,70.38,2.79,0
11/10/2024,23.95,59.86,1.81,0
11/11/2024,24.62,56.06,1.41,0.26395833
11/12/2024,23.9,51.68,2.19,0
11/13/2024,22.15,50.21,2.03,0
11/14/2024,22.48,47.15,1.41,0
11/15/2024,22.32,48.48,2.25,0
11/16/2024,21.94,47.82,2.21,0
11/17/2024,21.33,51.29,1.95,0
11/18/2024,19.34,49.74,2.15,0
11/19/2024,18.77,44.89,2.7,0
11/20/2024,19.11,40.64,1.92,0
11/21/2024,19.57,36.85,1.7,0
11/22/2024,18.96,40.81,2.28,0
11/23/2024,19.01,47.51,2.59,0
11/24/2024,19.51,48.07,3.34,0
11/25/2024,18.25,49.88,3.3,0.0059375
11/26/2024,18.15,45.09,2.91,0.256875
11/27/2024,18.93,45.57,2.32,0.50354165
11/28/2024,19.28,40.02,1.08,0
11/29/2024,18.67,41.59,1.5,2.4714582
11/30/2024,17.94,45.74,2.42,40.50375
12/1/2024,17.81,46.22,2.11,0.001875
12/2/2024,19.54,45.31,1.68,0
12/3/2024,19.73,48.89,1.88,0
12/4/2024,18.39,50.69,4.02,0
12/5/2024,16.55,45.07,3.65,
12/6/2024,16.78,44.62,3.22,
12/7/2024,15.74,35.88,2.12,
12/8/2024,14.63,52.12,3.97,
12/9/2024,12.76,53.84,2.48,
12/10/2024,12.52,46.3,3.78,
12/11/2024,12.71,27.36,2.97,
12/12/2024,12.09,29.98,3.13,
12/13/2024,12,35.55,4.99,
12/14/2024,12.22,32.64,4.16,
12/15/2024,13.42,29.39,1.92,
12/16/2024,14.59,28.72,1.54,
12/17/2024,14.91,33.62,1.52,
12/18/2024,13.93,33.91,1.25,
12/19/2024,13.09,45.67,2.57,
12/20/2024,13.71,49.81,2.05,
12/21/2024,13.57,51.35,2.34,
12/22/2024,15.09,49.84,2.38,
12/23/2024,12.52,62.63,3.02,
12/24/2024,15.52,66.19,1.78,
12/25/2024,14.73,65.31,2.26,
12/26/2024,15.55,54.75,1.76,
12/27/2024,16.37,75.32,3.14,
12/28/2024,15.5,85.58,2.19,
12/29/2024,13.62,74.04,3.66,
12/30/2024,11.84,58.01,3.29,
12/31/2024,11.92,49.21,1.72,
